Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2021-04-14 00:59:46,4945.8,Amira Kaur,ff86d2c4f619937d9c04081cd4631e8fd46558009dbcb1f1220dd09303cb379d,"Sibal, Guha and Anne",8767,Dindigul,INR,MasterCard,04/33,87e29676d583c04a1682dbd5bc0d989f8311c888655ca66bc486b6f7f76d4702,00,9346c2a5-5a3a-405d-8589-451a17b383cd,0,1,In-Person,20.192.235.57,Desktop,saraganesan,Voluptates libero quae tempore. Minus earum blanditiis commodi.
2020-05-24 00:08:59,4386.04,Sahil Karan,c1e9a6cf36f93ec50d71e2dfa106c31672ae523bafbe1e9de540b6e0d0c1028f,"Sen, Sarna and Mangat",9022,Nagercoil,EUR,Visa,05/28,5966abd0cbfc86f98a186531b2b4ee5f6e910120ce13222f98207203dfc9a9a2,00,ad666f14-d3a3-41e5-b139-e9b08d18e5bb,1,1,Online,166.178.182.206,Tablet,chandraurvi,Odio esse quia earum et. Corrupti quasi consequuntur cumque. Et repellat nemo aut. Magnam eius fugiat necessitatibus mollitia delectus aperiam.
2021-06-01 19:18:24,1626.84,Damini Kota,06ae387c0bf139dd3d17bca1216cf684ce53bcbb5b7f41802273cfa8367c3142,Sama-Ghose,7384,Amaravati,USD,American Express,08/33,ffdb47b70fde8d226cdcfe3c8fc75577a35b6a5bd797c3afb6c9a1259ffd630e,00,e886f0f8-0dd3-4f8a-9928-06b6aa54547b,1,2,Online,122.154.198.176,Mobile,aayushhegde,A eligendi nulla aut sapiente rem. Nulla necessitatibus architecto reprehenderit dolor explicabo mollitia.
2021-06-01 22:49:51,1900.0,Zeeshan Raj,ac13c03bfb99deac4c36edd9af6eb45f54957f494f6c88b4a8932ce47364e806,"Sodhi, Sankaran and Date",4923,Panvel,USD,Visa,02/25,6db6eb4af1e18ab81d3878e44672185d60ca8c988c9e2f7783de220735534c33,12,c76fc994-20be-41e4-b6e4-19cb30db28e4,0,3 or more,Online,145.163.27.185,Desktop,,Recusandae recusandae natus eum animi. Quo pariatur ut eum veniam repellat voluptatibus. Ratione veniam illo nobis ut sapiente officia.
2021-08-06 21:30:26,1103.88,Advika Dhillon,ee7a68817c5c9ef4ca138f066035ddb7d43cf60235a00f1432a4d7c5605cd6f6,Kumar PLC,1440,Pudukkottai,USD,Visa,11/32,2d54ab36581c7e905efeb3ca6973038a83cfbe1cb1c253cd6c26db4a0320d0ed,00,a4872d98-f181-40a9-86a6-c8ca5cdeabd0,0,1,In-Person,140.35.189.132,Desktop,,Necessitatibus ad molestias harum dolor. Perspiciatis corporis aperiam unde fugiat. Vero repellendus eligendi voluptatum. Nobis excepturi consequatur placeat quasi fugit.
2023-02-01 02:38:07,3078.61,Kiaan Majumdar,1480a9807b8b061c5e234c6a3691dd06dd36e73ec7ccca6c16c35d55460a652b,"Rout, Dutta and Acharya",8365,Guntakal,INR,MasterCard,08/31,316c0f93c7fe125865d85d6e7e7a31b79e9a46c414c45078b732080fa22ef2a3,00,87fd8cf6-5ba7-4ab1-ad0a-b4103de669f7,0,3 or more,Online,189.250.241.173,Tablet,ramaswamykabir,"Nemo quis eaque ducimus sequi libero eligendi quas. Ab ea nulla dignissimos atque.
Ea deleniti aliquid velit alias.
Commodi eveniet maxime necessitatibus reiciendis esse quaerat."
2020-07-09 08:08:11,3491.28,Seher Bhalla,e789dec38e5ef4ec64520a2ce725e9f8e4546e7e7b202918b832ccadcde1afe0,Loke LLC,3282,Bahraich,INR,Visa,07/31,f89f8d0e735a91c5269ab08d72fa27670d000e7561698d6e664e7b603f5c4e40,00,3f7c6de7-2eaf-4300-ae55-303dcd6ce244,0,1,Online,63.9.110.145,Desktop,himmat42,A animi sunt reiciendis sunt. Illum a suscipit exercitationem quae consequuntur consequatur inventore. Pariatur incidunt iste aspernatur temporibus occaecati suscipit.
2022-10-02 02:00:31,3136.53,Umang Bassi,b7852110d8283e5eb783ca52ebea6506cabd6544332f8a6335a1978f88bbfcfe,Sabharwal PLC,7619,Kumbakonam,USD,MasterCard,09/29,f89f8d0e735a91c5269ab08d72fa27670d000e7561698d6e664e7b603f5c4e40,05,79d617e6-8131-4f9a-8b15-d80f152152ac,1,1,In-Person,193.167.100.223,Tablet,cbora,Labore dignissimos autem consequatur illum. Voluptate velit eligendi. Ipsam fuga commodi labore dignissimos doloribus cumque.
2023-04-19 00:49:51,1215.18,Rasha Dutta,501f91be8c69910d51cb46ac379ca24335545995777cecb2e1ecbf1005750414,Kant LLC,4578,Asansol,EUR,Visa,09/31,cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461,05,772d0580-0a35-45cd-9e81-1b66bdb3e64c,1,None,In-Person,78.17.57.239,Mobile,,"Molestias quos deserunt eius expedita. Animi nemo vel rem. Rem nobis nihil ducimus eaque quas rem.
Unde quae excepturi qui."
2021-04-25 21:49:26,577.3,Umang Dada,b44a5f2705c1f02524e687d18e19ee0da6b86d7146e0b730a693fdff237f76f2,"Karnik, Sarkar and Dutta",2701,Sambhal,USD,Visa,07/31,7b81eb727ed48055fa55c5e03aaa43f27b01bd9b1c8eb38f37a1ca541a79c1f7,12,92550b1c-f971-40aa-a8f4-6a70f32c5ee7,0,2,Online,121.237.66.181,Desktop,,"Tenetur vero asperiores magni hic. Ducimus consequuntur maxime praesentium adipisci corrupti nobis.
Blanditiis molestiae quam laborum."
2023-06-25 02:29:36,104.42,Aradhya Khatri,639709cdd0173db299b4ea72eb1e803bac934bbf45972a1047f35db22b834831,Jani PLC,5211,Mysore,INR,American Express,05/26,9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,05,45907815-0bb3-4570-bb7c-7a7e05d7bb91,0,2,In-Person,15.11.52.254,Desktop,,Ullam corporis pariatur harum. Alias necessitatibus culpa ab. Odio voluptatibus totam nulla. Assumenda enim optio velit voluptate.
2020-08-13 01:29:08,2775.62,Baiju Lad,9912a91edff6e41ab7e3e4295ccd2d81231ed1934ae488439a941453d24de73c,"Chaudhari, Mannan and Ranganathan",8187,Davanagere,USD,MasterCard,09/28,97a6d21df7c51e8289ac1a8c026aaac143e15aa1957f54f42e30d8f8a85c3a55,00,4725c374-3226-4048-b063-a46220115882,0,1,Online,46.29.104.168,Desktop,,"Ut doloribus dolorum quisquam. Recusandae quas consequatur voluptatem culpa. Maiores cupiditate dolore.
Aliquid aspernatur iure deserunt."
2023-04-18 04:07:05,610.84,Ryan Sarkar,514f6cc9b8cd92e324c93f745690375c5ec19e97c52b7e499d5dabd9467f8c78,Mani-Manda,9807,Panihati,USD,Visa,03/25,968076be2e38cf897d4d6cea3faca9c037e1a4e3b4b7744fb2533e07751bd30a,00,d37199e1-2957-4a47-98a4-498cfde4c0e4,0,None,In-Person,101.60.22.116,Mobile,,Eaque praesentium pariatur vitae debitis deleniti fuga veniam. Beatae adipisci dolor totam quisquam accusantium maxime.
2021-12-20 20:21:21,2450.45,Shamik Viswanathan,a12000ac157724ce3a46a313d124d02785e84435c42fadfd06073975952a78de,Subramaniam-Sankar,8983,Shahjahanpur,INR,MasterCard,02/31,3635a91e3da857f7847f68185a116a5260d2593f3913f6b1b66cc2d75b0d6ec0,12,021937f1-bd91-46c2-91b3-ec647fa4b856,0,3 or more,In-Person,207.150.16.223,Mobile,ohans,"Quasi dolor dolor minima. Alias ut at odit recusandae asperiores perspiciatis placeat.
Non officia facilis molestiae sit perspiciatis cumque. Eum laborum doloremque dicta."
2022-09-01 22:57:20,2035.75,Ryan Tandon,cb58f5ba53893d966075108068e4b02d76273bed74972a4b259d7eef3ab60e5a,Keer-Lall,4785,Gaya,EUR,Visa,04/30,2c4cf657337835125bc4258d0e2e546af4185bdb70f64e1b0aa46d1d78017404,12,a2901fb5-aa64-40bc-a76b-55d7cf28eac6,0,1,In-Person,39.221.222.203,Tablet,daskiara,Dolorum et voluptates beatae minima officiis. Officia beatae ducimus rem rem sapiente ab. Accusamus architecto autem dolores saepe unde cumque ipsa.
2021-10-17 06:11:17,1146.05,Romil Hegde,df3eb875c0f54c0a1ccfb189da7ac6be9c2e931af910605f93fc178206a781be,Dhillon Ltd,9644,Gwalior,USD,American Express,12/24,9537f32ec7599e1ae953af6c9f929fe747ff9dadf79a9beff1f304c550173011,05,3f496289-f05f-4e2c-831c-0678f0653229,0,3 or more,Online,175.25.242.174,Mobile,pranay70,Dolorem fugit dolor impedit hic laborum. Est blanditiis similique fugit placeat. Eum saepe voluptatibus quae expedita laborum voluptatibus cupiditate.
2020-08-29 09:14:24,582.31,Drishya Thakkar,c560275041f883954092b93f800d1d4262823e653944df241ab02a02c32e0deb,Thaker Group,2111,Darbhanga,EUR,MasterCard,06/29,93c3755d0c9030cd90f0e6eae6870a8497730f89b7fd0cf231adef048d2b524d,12,ff9c2c21-604e-4f3d-84ac-0b7159bbe1b7,0,3 or more,In-Person,207.11.12.0,Mobile,,Maxime mollitia atque exercitationem. Eum laudantium saepe architecto veritatis distinctio. Fugiat ducimus sint impedit odio.
2021-03-15 04:10:33,833.0,Prerak Babu,80bac5f60903ee876493cc732a6208be5c37a085b41c32b3e123c77d65789ab3,Dhar-Sarna,6133,Mango,USD,Visa,10/32,865736a1c30a82dc67aba820360a01b1d9d0da5643234cd07c4d60b06eb530c5,05,b3c08483-cb3a-431c-9d45-1267bcf0ceb2,1,3 or more,Online,16.123.54.53,Desktop,divijshan,Occaecati vitae omnis saepe. Eum libero suscipit saepe rem itaque doloribus. Minus nesciunt voluptas maxime.
2020-04-15 07:39:12,4967.21,Bhamini Kannan,d999cd30d796e24b3411afb9d3a4c50314fd9a42b17881e68a8f374a65ed9602,Kaur Inc,2585,Bongaigaon,EUR,MasterCard,07/27,a4ecdd704d258aa841bb3f9a1e3b0cafc59bd88810e542f8e7a0519809d78fe7,00,95f13e8b-8921-43f4-b066-ed4acbb0c88b,1,2,In-Person,38.86.146.98,Desktop,,"Possimus voluptatibus libero nam. Accusantium suscipit eius eum neque.
Occaecati neque adipisci voluptas officia delectus. Earum ipsam nisi iste ut. Voluptate reprehenderit enim est maiores odit."
2021-06-08 11:35:52,1251.98,Jivika Bhavsar,fdae67b3a4962249a2eed3a7d2e385a59546616b940095a4e38077c01f3e7fbd,"Chada, Kadakia and Apte",5303,Haldia,EUR,MasterCard,01/27,4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,12,6e0e3caf-3dc3-44b4-95da-5b46fedede50,0,2,In-Person,156.29.8.83,Desktop,gerarasha,Commodi optio assumenda sequi dicta. Maiores provident voluptatibus doloribus. Quam facere ex ipsum.
2022-04-09 20:11:27,4294.42,Misha Dutta,0d65e7d898be81a1050c01701e9fd0072e035be3beae2973cfc35f7142ea5dc5,Bakshi Inc,9954,Nangloi Jat,EUR,Visa,09/33,debc96817a3523d6f3cde58b00abaf6480477744625d0b1f4e406e644ae1763b,12,69ca7e57-6c2a-4d6a-91d6-8d27a1ffca54,1,1,Online,197.170.7.55,Tablet,,Sapiente accusantium tempora incidunt repellat hic nobis. Dolorem nihil numquam.
2021-01-09 19:16:38,3552.39,Anya Aggarwal,eea61e5684869e9a4a4d3fc18469c451442d10b5843c233a1fca9e49f1ac7f95,"Sankar, Rao and Sidhu",1679,Tenali,INR,MasterCard,09/29,b6cb293891dd62748d85aa2e00eb97e267870905edefdfe53a2ea0f3da49e88d,12,c6c4db0c-1bef-4225-87e6-a80c9d000d3e,1,2,In-Person,132.173.105.212,Mobile,,"Dolorem voluptatem magnam non ipsam impedit. Eum quae impedit voluptatum error sunt.
Autem impedit ullam. Veritatis cupiditate occaecati et nostrum impedit.
Ducimus qui eos a molestias natus."
2022-11-07 01:54:26,2633.51,Seher Srinivas,c294327f7d4c44819249884070c35945c023810d786296712a0c7a7a21a71f18,Hayre-Dhar,3632,Gandhinagar,EUR,Visa,08/24,aaee0ce51abf0849e68b257ab97d83a36d9d082916b939cd1012f27d7f6bb873,00,2e37449c-3acb-4fb2-9401-998bee1f633e,1,None,In-Person,215.127.73.93,Desktop,,"Consectetur nesciunt corporis corporis eos aperiam aspernatur.
Veritatis rerum maiores. Dignissimos sequi impedit facilis molestiae similique quod ratione."
2020-05-29 04:19:59,3548.31,Aaryahi Sodhi,636964dc3cfcb391b668c36c7fc3cf32617544de6ad7faa01fd78e0936c3ff0a,Sachdeva and Sons,3226,Bahraich,INR,American Express,10/28,a4e00d7e6aa82111575438c5e5d3e63269d4c475c718b2389f6d02932c47f8a6,00,ab041fdd-3432-4854-9b26-1edd1da2cc5e,1,1,In-Person,163.175.134.198,Tablet,talwarneelofar,Veniam aspernatur aperiam iste quaerat quod cum. Reprehenderit necessitatibus autem sint. Dolorem perspiciatis expedita laboriosam. Illo et non iure laudantium saepe.
2020-03-29 07:13:11,4110.76,Hunar Rattan,335ac9e54ddc7ec207c4459e60acf9c0962d80d3549d5bfe58a191af4a0d570f,Setty and Sons,4973,Madhyamgram,INR,Visa,03/26,8ebced264174028f8c5169d8787f7ff1ea2dc6d6c5a7a840b6a2c2454ef88e79,12,6ff0080f-c4be-4ffd-bd23-91fbe265150b,0,3 or more,Online,21.174.58.32,Tablet,,Fugiat adipisci illum quasi ipsum. Sint perspiciatis sed totam. Accusantium magni in recusandae iure.
2021-02-21 18:02:22,4017.49,Eshani Ramanathan,d3d763be844ceebaa71b247540566eb443c3eea99ec419735973fc094e2479ef,Bhatt-Goyal,3976,Kharagpur,USD,American Express,05/29,04222ea3e14cb1209b9726defe3efce5196b7afa0a959854a30401be41f4026d,12,23a98d7e-de39-4286-9cda-62798ee0c9ce,0,2,Online,2.189.20.163,Tablet,,Pariatur similique rerum nemo doloribus suscipit voluptates. Non culpa dolore ut cumque. Voluptates earum eum nam reiciendis. Tempora sed perspiciatis eveniet tenetur fuga.
2022-05-11 13:59:25,3970.73,Nirvi Deo,de219f366c12d6ab2554da5ac1dabb0ce142ea366014274d4d24ee8d6c8de44f,Banerjee-Viswanathan,6708,Vasai-Virar,USD,Visa,06/31,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,12,95a11485-fdf7-40b8-9700-1053b234cb8a,1,None,Online,200.226.248.123,Mobile,galazoya,Fugit in velit consectetur ut placeat aut. Ad facere fugiat veritatis maiores officiis minus.
2020-06-08 18:47:07,4300.09,Inaaya  Kuruvilla,5ba614e15abebf26c5c115399b7bb21774f21fe117b72c9f35021c86d31e5b86,Toor Inc,9743,Junagadh,INR,American Express,02/25,8b5551ea922dd24625c45051c64adb50fdff91fecdf5327a02c7b0be3933965e,00,ccbea8de-1047-41ab-adbd-8a5b102b74ff,1,3 or more,Online,171.136.12.198,Mobile,divyanshmand,"Autem necessitatibus possimus iusto dolore. Qui ex amet quidem.
Soluta voluptatem dolore quidem beatae. Laboriosam repellendus natus quas accusantium quae."
2020-04-10 00:59:31,604.59,Renee Koshy,d67b56db061119d853b15d91af4a25708f457fa42a0d9f315c0e89671cad3cef,Sur Ltd,1458,Srikakulam,INR,MasterCard,11/23,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,05,a6c6e0e2-880d-4199-836e-070f35baa0f3,0,2,In-Person,5.105.192.108,Desktop,,Perspiciatis ad tenetur quos incidunt. Consequuntur provident molestiae alias iste quod provident. Fugiat sapiente illo quos voluptatem magni exercitationem.
2021-11-12 14:35:38,896.85,Samar Hayer,d68e1ce736137739db166a56f375ad364afe5282706208f3eecbc9f5d130c101,Ramachandran-Brahmbhatt,9213,Ajmer,EUR,MasterCard,03/28,891d46993a36d78392247c642138cede01d9841daab1d945709755b5194597c4,05,602b1399-626c-4d28-a970-16936e8001e8,0,None,In-Person,20.5.31.148,Mobile,,Doloremque impedit aliquid asperiores. Magnam natus eius hic facilis explicabo exercitationem.
2022-11-26 21:37:26,4706.91,Samiha Bir,bfe760f5e644781737850a98afa90ad868413189a39fc2a125687b1ea78c6555,"Wagle, Aggarwal and Bawa",3182,Panipat,EUR,American Express,03/26,9bdb2af6799204a299c603994b8e400e4b1fd625efdb74066cc869fee42c9df3,12,343204fb-33cb-4a62-96db-8733353b0107,1,1,In-Person,148.229.254.16,Tablet,,"Fugit molestias doloribus iste minus eveniet. Iusto atque cum incidunt.
Saepe maiores libero alias error voluptatibus esse rerum."
2023-04-13 15:16:03,3567.62,Purab Chokshi,eb0e39cee92a0cd0135f90f625b62fb7543301e99f902b368d10f624151e1d45,Lad-Deep,9196,Dehradun,INR,American Express,08/29,c57727d64e318e2ea42af2b4c3360999ced134403066d050c980e7c6b70d49e4,00,b11b72a0-aaf2-4e25-840d-0a79024455e0,1,3 or more,Online,205.188.122.181,Tablet,charchirag,Dolorem nam porro. Alias exercitationem minus dicta reprehenderit.
2021-01-04 20:11:10,2516.33,Ehsaan Ahluwalia,a37e741410292bfb403daf50abe880dd844cfdc6d27eedfbd07dedb10a970936,Sangha-Ghosh,8621,Bhusawal,EUR,American Express,04/27,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,12,5afb0945-86be-45df-9d6a-16a2292c6c36,1,3 or more,In-Person,180.18.4.224,Tablet,ivanashukla,"Repellendus numquam at eius ipsa sequi. Consequatur dolorum amet minus autem sed.
Qui harum nemo beatae. Facilis cupiditate quidem reiciendis."
2020-10-21 06:33:36,2218.99,Yuvraj  Tata,db8755651b1206b091e17e88feb82e2bfb49679c34466b66eae788a9935b8288,Balan PLC,7296,Shivpuri,USD,American Express,01/24,3055e0d8130c7a197bc6e020afe9bea1edef31f33b720cc326dd404d8e3f82d5,05,8f33601c-83cc-40a2-b829-455b92095838,1,3 or more,Online,18.60.8.191,Desktop,ladcharvi,"Tempora voluptate rem. Blanditiis est blanditiis perspiciatis ut aspernatur sed. Repellendus ea quasi eaque iste.
Sunt dignissimos neque aliquid. Beatae quos distinctio amet."
2021-01-09 11:30:52,450.43,Dhanuk Gala,d8c7d263c933158c0a63dbeffa08ff5d72adc98e6e14970e84721f9f6b2280dd,Buch-Doctor,2479,Chapra,USD,MasterCard,12/24,94f8607915dff25f013e45fc0642fb9830b0fb25ab0ab46d477eaf1061def379,12,84ba9d98-7c2c-46a4-847b-565d11c927f8,1,2,In-Person,204.12.61.233,Mobile,ayesha94,"Enim officiis molestiae eos.
Eaque adipisci soluta at saepe sequi magnam. Aut similique atque veniam non laboriosam recusandae."
2021-03-15 11:19:21,56.72,Eshani Sengupta,9884793335742948670c5429b62ffb1ccb217b3813582260bda3d4e732d6a103,Kala PLC,7946,Silchar,USD,Visa,08/26,162753c27c8b32975a0edf5e89ab4ed8e2f06f02a182e0f181481cc050fdcc72,05,2fe24953-3180-4706-97ad-891da11bcb86,0,2,In-Person,208.249.34.120,Tablet,,Illo optio porro. Unde consequatur corporis nam. Officia assumenda accusantium.
2020-08-03 02:15:43,4867.29,Kismat Bains,10e6a5f5766031ec5ef6be5714a6a40bcee45e2e0d3a332448825f582cf68214,"Kadakia, Chaudhary and Roy",9606,Darbhanga,EUR,Visa,09/29,ac1270c5058af65025e5b2a3e3014cea69460e7d9f159ae667028e1b6eab433e,12,6e3c1ccf-aac5-4788-8cb7-41baed59a8aa,0,1,In-Person,196.60.82.199,Tablet,hazel37,Odio omnis nihil non tempora quia natus. Veritatis quisquam esse ut ducimus. Assumenda ipsum dolorem harum.
2020-09-13 00:03:49,3261.28,Eva Chadha,e82c71e32c7de3f927e0508957cfc03edd1c3efa81f1a759c703571191bcac4f,"Shankar, Loke and Aggarwal",9831,Bharatpur,INR,American Express,07/26,d83c7ee736be931d85b78a4a60881ced3ff9a31bb417804e45b1d30de40f94f2,12,9c38552d-c84f-4f40-a839-45cfa5dc5193,0,3 or more,In-Person,211.164.99.25,Desktop,esahni,"Voluptatum nostrum itaque aliquid voluptas. In ex rerum cum recusandae quo.
Accusamus nisi minus nisi asperiores. Voluptas numquam sunt praesentium velit vel. Quo nemo ad reiciendis quasi."
2021-11-05 18:35:18,1871.3,Anahi Vohra,00a65e780066f6b4959ab124d808970745e0ce65f9e181faa57cfbedf914b78b,"Shanker, Kapadia and Karan",5286,Warangal,INR,Visa,04/33,fa88d374b9cf5e059fad4a2fe406feae4c49cbf4803083ec521d3c75ee22557c,00,a3202c0b-2020-4b1c-9ee3-659b5f3c6b6b,0,3 or more,Online,114.112.115.52,Desktop,yasminkamdar,Cumque placeat placeat quos. Inventore incidunt dolore asperiores. Ratione facilis qui voluptates commodi suscipit.
2022-10-13 13:38:37,4399.36,Emir Bhardwaj,18a344713222c459e99e6392c9728aece3d9025b3545a69fe5581b254d503cbb,Dhar Ltd,7576,Yamunanagar,INR,Visa,02/28,93411f44e228b5004bdec50f32b6c646819eebd09ba3fa26511502b23781a617,00,66cf1f79-7077-4fc7-958c-e41d7cca5f41,0,2,In-Person,134.154.33.58,Mobile,,"Rem minima autem recusandae nisi. Consequuntur placeat similique tempore.
Quo incidunt non. Voluptas nisi repellendus numquam quaerat cupiditate. Quae rem possimus tempore."
2021-04-03 09:44:41,2692.88,Kanav Dass,0356c85465091b5354fadf3e95e289414592af940d251b4498ae89ea870eaac4,"Dua, Swamy and Keer",3098,Kharagpur,USD,Visa,02/25,3bcc1340d90b3d55accb9a57998b69708fea2a63c39f7369047469f952ccad4f,12,4196a6c2-05ab-48ef-9324-a413534fbd96,0,1,Online,40.237.207.204,Mobile,,"Qui odio numquam iure error distinctio. Voluptatibus cupiditate quae odit rem voluptas eius.
Inventore iure fugiat mollitia ut."
2021-07-04 22:15:49,513.95,Vaibhav Ramachandran,0ffcd5008a2c8ec651452a95668334090db6b7f7b6ff62dd11d0a92c31df71a3,Raju and Sons,7563,Suryapet,EUR,MasterCard,03/30,1038e0b72d98745fac0fb015fd9c56704862adf11392936242a2ff5a65629f50,00,0d1c10e6-8e2e-417e-a4ba-598ba6a95141,0,2,In-Person,166.123.60.113,Desktop,nmahal,"Soluta est tempore aut. Amet sequi quia quam perferendis doloremque possimus. Dolorum error eius voluptas exercitationem qui.
Nisi minus accusamus aliquam laudantium."
2023-04-07 10:33:26,4616.72,Fateh Agrawal,99b140ad5a08bb65d91595f42afb4bb43ef03823f0f9269860860bdd01c64450,"Dasgupta, Sibal and Mammen",7185,Begusarai,EUR,MasterCard,09/28,f292c8c5c2fe9fd30ef1c632e6936edabe42f087e3cb50ceef0324b729383d82,05,494bed66-f5dc-425d-945a-dd015e9edf5e,1,None,Online,198.125.144.91,Desktop,yohannannishith,Quia commodi ducimus est asperiores reiciendis voluptates. Laborum ab laboriosam velit neque. Exercitationem dolore maxime dicta error quam. Itaque ipsum pariatur recusandae esse quia earum.
2023-04-04 19:43:01,4496.33,Lakshit Wali,d3c88f2f9676ff4cc10db59ffbff92243e06b63f69c86b2e68d10e21ff4f986f,"Kumar, Sanghvi and Borde",5186,Bhimavaram,USD,Visa,12/32,2c69bc9b34fb0800a44a702e45019c107dfdc8273b9feb62c9615addc7138bde,00,49ce8073-ef4a-402d-bd2a-c4fe9e6726ef,0,3 or more,In-Person,54.233.151.170,Tablet,,Sint expedita fuga corrupti neque. Impedit ullam hic culpa fugit fuga incidunt. Aperiam magnam voluptatum velit eum inventore.
2022-12-20 16:22:51,2652.16,Ojas Barman,43503799a4a96299230910b207f3cd5aaa6e55cdf56ffbc5270dff94a03813de,"Mandal, Kapur and Rana",7172,Sonipat,USD,American Express,07/26,7cb676d57114874e00c536916e6dcad2a5d3cb8c9a5abc06335df359cd9a6ef9,00,d0fa41c2-bb1b-4100-adc9-9df5bfd67fc9,1,3 or more,In-Person,205.29.124.124,Tablet,,Earum excepturi labore illo quaerat. Illum similique voluptas quasi omnis occaecati tempora. Recusandae ea modi fugiat nesciunt cumque atque.
2023-03-05 11:15:42,2225.65,Advika Loyal,04fad835459aaab18efa39f55b585b3fd523cd026da8eb6db40667607bb20e51,"Bhat, Sinha and Hayre",6108,Mysore,USD,MasterCard,03/31,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,12,8fbdbb29-44e8-41e5-b5de-066f5180ed42,1,None,In-Person,173.9.78.34,Tablet,sankarneysa,"Vel alias sit corrupti. Porro exercitationem commodi aperiam et aut magnam. Vitae quam ab veniam molestias laborum.
Illo ut rem repellendus. Sit ratione blanditiis inventore fugiat."
2023-04-05 15:58:58,4541.6,Dhruv Agate,952c43b34c7887199632bb8135075c1ec60ac9f087066d40ce7dec8b0d73cd21,Arora and Sons,9753,Danapur,USD,Visa,11/23,477f4b2cdd3fe2b9fdd7dfb887f98252ef26cecf13eb53289116a1344382256d,05,259c459b-02d9-4e3e-8c67-0c0581cd8ecf,0,1,In-Person,160.124.165.76,Mobile,,"Blanditiis tempore voluptate odit dolorum eveniet. Numquam et dolor qui.
Reiciendis commodi sunt magnam dolorem et ipsam. Minus ducimus possimus repudiandae. Ipsum magni aut vel sapiente natus."
2023-03-02 10:31:10,2217.86,Kabir Keer,ca60f23a17fcff892d7f50a5831425664ca58532224ef0e785bac18112b78099,"Dar, Ravel and Mani",5754,Anantapur,EUR,Visa,02/27,7c4e3e519f7e8481ec5cdb09dd1e35a1a79860ea1d440673c9aecb9c9057148a,00,97022515-bd71-4853-83f0-6608da396545,1,3 or more,In-Person,55.175.154.239,Desktop,rhea88,Quo magnam quos. Magni dolore doloremque veritatis dignissimos perferendis omnis nam. Cum sint repudiandae aliquam earum consectetur vitae.
2022-12-02 17:40:01,329.97,Mohanlal Ghose,e8de8c4a6e34d863ed978db871a099c136795b697bd5bce43845d9f33ccf666d,Vasa-Rajan,1514,Kochi,EUR,Visa,11/32,2ab0ce7632a611e907a40710ff46da13c5ba832f5a402c6f51e15f53d6e8fa0e,05,e17140b9-d7d8-4c1c-943a-3aca693a031d,1,3 or more,In-Person,194.32.133.93,Tablet,sana27,Quos saepe repellendus. Rerum odio qui soluta.
2020-05-29 11:19:57,2875.18,Jiya Bhat,d54aaaa2cfff1a7ba9110529acb7c940dcf368de579cb2b365a5688f73d31296,Sehgal-Swaminathan,2751,Bhagalpur,INR,Visa,01/28,23c5910b8b10cfa86e40099cf01e5c2b36f4dd0a903f0c60e5517ea177f4d390,12,62f51120-9ec9-4abb-af4a-ca21612b7016,0,2,Online,57.176.41.150,Desktop,,Tenetur atque quidem. Corrupti dicta facilis rem explicabo mollitia. Exercitationem necessitatibus pariatur quas dignissimos dolor.
